TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20060319,20060325,25.892,24.473,0.818,27.268,2.095,171.263,419.725,3.976,98.697,7.21,0.842
20060326,20060401,25.492,24.541,0.823,26.37,1.693,137.346,420.852,3.065,98.836,10.169,0.84
20060402,20060408,26.147,24.677,1.088,27.5,2.224,162.205,418.944,4.183,98.646,8.243,0.95
20060409,20060415,26.045,24.556,1.013,27.414,2.258,152.553,420.212,3.622,98.512,10.271,1.097
20060416,20060422,25.319,24.1,1.126,26.441,1.974,152.519,414.73,3.993,98.871,6.59,1.122
20060423,20060429,25.118,24.01,0.885,26.138,1.749,125.215,420.725,2.55,98.794,13.31,0.858
20060430,20060506,24.565,23.451,0.814,25.59,1.677,112.481,418.918,2.606,98.894,12.641,1.334
20060507,20060513,24.499,23.088,0.989,25.797,2.184,142.598,406.06,5.058,99.048,5.706,1.597
20060514,20060520,25.267,23.367,1.33,27.016,2.96,181.677,404.624,5.688,98.975,1.508,1.296
20060521,20060527,24.368,23.226,1.124,25.419,2.008,133.17,412.525,3.531,99.016,9.193,1.211
20060528,20060603,24.803,23.565,0.826,25.943,1.88,127.181,418.804,2.489,98.932,7.816,0.847
20060604,20060610,25.641,24.042,1.135,27.113,2.648,151.47,416.77,3.821,98.829,3.266,0.905
20060611,20060617,24.942,23.31,0.98,26.555,2.251,147.944,411.496,3.475,99.004,6.12,0.879
20060618,20060624,24.694,23.12,1.016,26.268,2.268,130.181,414.055,2.834,99.034,5.511,0.809
20060625,20060701,25.138,23.594,1.044,26.683,2.397,141.51,415.002,3.261,99.088,4.764,0.843
20060702,20060708,24.905,23.453,1.123,26.356,2.387,136.807,412.757,3.244,99.207,2.748,0.835
20060709,20060715,25.371,23.689,1.035,27.052,2.573,150.586,416.859,3.586,98.968,3.982,0.754
20060716,20060722,25.031,23.09,1.378,26.972,2.679,163.713,404.013,4.343,99.095,2.385,1.08
20060723,20060729,25.3,23.553,1.219,27.046,2.481,163.285,410.283,3.696,98.887,3.866,1.08
20060730,20060805,25.025,23.254,1.411,26.796,2.694,171.878,408.795,4.051,99.151,2.886,0.994
20060806,20060812,25.536,23.798,1.121,27.274,2.643,179.136,414.236,3.923,98.822,2.985,0.872
20060813,20060819,25.612,23.933,0.903,27.29,2.432,173.377,414.725,3.674,98.838,5.802,0.912
20060820,20060826,24.841,23.357,1.002,26.268,2.374,173.295,414.723,3.218,98.935,5.853,0.756
20060827,20060902,25.756,24.05,1.149,27.326,2.743,171.419,417.094,3.754,98.814,6.098,0.835
20060903,20060909,24.977,23.186,1.117,26.624,2.675,184.967,409.828,4.248,98.91,4.721,1.116
20060910,20060916,25.709,24.064,1.151,27.223,2.566,170.109,415.98,3.678,98.86,4.354,0.92
20060917,20060923,25.972,24.275,1.073,27.533,2.648,184.271,414.096,4.306,98.853,5.469,1.165
20060924,20060930,25.965,24.215,1.414,27.576,2.587,169.435,418.92,3.744,98.878,8.611,0.903
20061001,20061007,25.858,24.427,0.932,27.175,2.026,173.918,420.031,3.523,98.663,7.975,0.8
20061008,20061014,26.383,24.765,0.908,27.871,2.369,172.604,422.195,4.003,98.67,7.619,0.881
20061015,20061021,26.583,24.88,1.033,28.15,2.42,193.049,417.492,5.292,98.536,6.352,1.365
20061022,20061028,26.541,24.689,0.984,28.246,2.394,177.519,420.579,4.506,98.686,4.42,1.078
20061029,20061104,26.729,25.135,0.906,28.194,2.115,171.806,422.077,4.587,98.429,10.201,1.392
20061105,20061111,25.663,24.352,0.742,26.869,1.939,155.295,422.781,3.07,98.585,11.06,0.902
20061112,20061118,25.724,24.339,0.797,26.999,1.83,171.799,415.601,3.935,98.66,5.084,1.198
20061119,20061125,25.569,24.106,0.974,26.914,2.009,169.024,416.606,3.567,98.698,8.765,1.109
20061126,20061202,26.063,24.593,0.73,27.415,2.119,164.918,421.406,3.674,98.541,9.095,1.021
20061203,20061209,26.319,24.946,0.777,27.581,1.752,164.209,422.48,4.258,98.564,8.123,1.178
20061210,20061216,25.873,24.477,0.789,27.157,1.947,167.642,419.114,3.901,98.674,10.181,1.366
20061217,20061223,25.517,24.284,0.846,26.651,1.936,146.365,421.228,2.815,98.771,9.828,0.858
20061224,20061231,25.744,24.346,0.78,26.969,1.987,166.57,419.399,3.673,98.843,7.726,1.043
20070101,20070107,25.018,23.892,0.665,25.97,1.77,139.486,421.816,2.337,98.739,11.004,0.906
20070108,20070114,25.888,24.49,0.884,27.07,2.086,162.793,420.14,3.714,98.652,6.922,0.97
20070115,20070121,26.02,24.802,0.737,27.051,1.93,169.559,422.783,3.746,98.685,10.961,0.88
20070122,20070128,25.831,24.453,0.877,27.071,2.044,148.569,422.156,3.51,98.709,7.543,0.895
20070129,20070204,26.936,25.263,0.945,28.476,2.469,186.115,425.441,5.23,98.689,3.445,1.103
20070205,20070211,27.901,25.783,1.327,29.849,2.937,206.636,416.773,9.416,98.674,0.164,1.697
20070212,20070218,27.633,25.49,1.235,29.605,2.886,226.889,419.814,7.845,98.5,2.062,1.459
20070219,20070225,26.729,24.921,1.109,28.392,2.6,201.283,414.69,7.276,98.624,3.599,1.37
20070226,20070304,25.661,24.487,1.017,26.741,2.214,152.394,421.653,3.52,98.642,11.965,0.943
20070305,20070311,25.436,24.248,0.826,26.529,1.912,162.052,420.377,3.868,98.789,7.425,1.102
20070312,20070318,25.959,24.495,0.939,27.305,2.296,179.789,421.89,4.528,98.701,5.58,1.059
20070319,20070325,25.736,24.379,0.865,27.042,1.962,158.664,419.587,3.625,98.705,10.627,1.089
20070326,20070401,25.967,24.647,0.831,27.202,1.835,167.016,422.518,3.588,98.637,11.701,0.908
20070402,20070408,25.963,24.623,0.954,27.196,2.055,169.791,423.249,3.861,98.751,7.942,0.839
20070409,20070415,25.708,24.273,0.835,27.028,2.099,162.806,419.642,3.611,98.838,8.402,0.913
20070416,20070422,25.788,24.475,0.927,26.996,2.105,156.088,422.307,3.545,98.755,6.972,0.808
20070423,20070429,25.509,24.131,0.781,26.776,1.83,151.0,417.815,3.552,98.818,7.935,1.266
20070430,20070506,25.908,24.303,0.984,27.386,2.18,173.542,417.946,4.146,98.732,6.143,0.847
20070507,20070513,24.273,23.222,0.971,25.239,1.888,120.339,416.919,3.279,99.012,9.834,1.188
20070514,20070520,25.603,24.21,0.87,26.884,1.999,137.361,421.358,3.239,98.85,7.546,0.816
20070521,20070527,24.292,23.036,0.859,25.448,1.871,132.894,416.604,3.723,98.857,4.456,1.238
20070528,20070603,24.648,23.306,1.095,25.884,2.162,152.07,413.809,3.434,99.018,4.143,0.832
20070604,20070610,25.08,23.534,1.077,26.502,2.307,145.289,413.346,3.202,98.956,4.317,0.781
20070611,20070617,24.703,23.412,0.787,25.962,1.909,127.605,416.98,2.657,98.933,5.854,0.779
20070618,20070624,24.828,23.401,1.008,26.254,2.129,138.674,416.55,2.938,98.972,7.246,0.811
20070625,20070701,25.114,23.254,1.344,26.973,2.66,158.962,403.895,4.636,99.16,2.475,1.125
20070702,20070708,25.182,23.504,1.206,26.86,2.46,142.95,415.818,3.515,99.028,3.044,0.7
20070709,20070715,24.717,23.522,0.888,25.912,1.867,129.52,417.415,2.402,98.977,6.868,0.675
20070716,20070722,25.543,23.831,1.245,27.255,2.513,156.413,414.427,3.586,98.871,5.001,0.79
20070723,20070729,24.15,22.591,1.28,25.709,2.384,145.871,406.768,3.884,99.026,3.681,1.402
20070730,20070805,24.935,23.23,1.557,26.64,3.087,165.457,404.875,4.101,98.971,3.943,0.872
20070806,20070812,25.572,23.948,1.23,27.195,2.744,168.411,410.388,4.02,98.879,5.867,1.059
20070813,20070819,25.475,23.645,1.224,27.305,2.901,176.722,410.468,4.083,98.87,2.172,1.055
20070820,20070826,26.007,24.197,1.369,27.748,3.243,200.05,407.765,5.261,98.795,1.601,1.296
20070827,20070902,24.724,23.477,0.902,25.871,2.33,142.992,413.644,2.514,98.983,10.443,0.956
20070903,20070909,25.552,23.801,1.102,27.163,2.904,184.693,414.569,4.139,98.965,5.103,0.836
20070910,20070916,26.017,24.345,1.231,27.555,2.882,189.112,413.988,4.308,98.785,4.042,0.951
20070917,20070923,26.196,24.42,1.37,27.829,3.003,194.783,418.185,4.672,98.798,4.418,0.996
20070924,20070930,25.645,24.057,1.035,27.106,2.51,177.802,417.812,3.936,98.922,7.77,0.918
20071001,20071007,26.452,24.626,1.119,28.132,2.767,204.55,417.658,4.663,98.737,5.479,1.17
20071008,20071014,26.34,24.674,1.136,27.872,2.426,182.731,418.005,4.575,98.547,7.457,1.143
20071015,20071021,25.099,23.892,0.79,26.209,1.848,148.487,418.854,2.899,98.757,9.384,0.822
20071022,20071028,25.638,24.038,1.091,27.109,2.213,190.161,418.35,4.076,98.62,5.19,1.073
20071029,20071104,26.348,24.746,1.146,27.821,2.318,175.085,418.594,4.454,98.49,6.711,1.375
20071105,20071111,25.788,24.243,0.978,27.209,2.257,168.225,421.53,3.264,98.469,9.204,1.013
20071112,20071118,25.051,23.918,0.817,26.094,1.731,128.467,420.677,2.557,98.612,17.213,1.029
20071119,20071125,25.519,24.285,0.997,26.653,2.021,143.708,420.082,3.008,98.66,8.344,0.919
20071126,20071202,26.35,24.836,1.004,27.742,2.213,181.063,418.317,4.742,98.562,3.325,1.278
20071203,20071209,27.142,25.376,1.297,28.767,2.765,198.765,413.463,6.835,98.527,2.507,1.62
20071210,20071216,25.77,24.443,0.82,26.991,1.985,153.042,418.614,3.482,98.557,11.293,1.188
20071217,20071223,25.375,24.221,1.06,26.436,2.155,146.783,417.409,3.288,98.618,9.907,1.025
20071224,20071231,25.266,24.242,0.786,26.161,1.717,119.246,419.939,2.322,98.605,13.836,1.007
20080101,20080107,24.881,23.804,0.905,25.791,1.858,132.366,417.117,3.163,98.812,7.023,0.995
20080108,20080114,25.87,24.363,1.114,27.145,2.374,167.372,416.934,3.896,98.485,11.118,1.255
20080115,20080121,24.876,23.781,0.908,25.802,1.989,152.891,418.795,2.599,98.672,11.751,0.913
20080122,20080128,26.12,24.636,1.058,27.461,2.254,172.63,419.584,4.257,98.554,6.237,1.184
20080129,20080204,27.043,25.275,1.329,28.67,2.833,225.556,409.515,8.679,98.485,1.331,1.75
20080205,20080211,25.671,24.463,0.992,26.781,1.97,179.845,417.24,4.025,98.748,7.425,1.065
20080212,20080218,25.255,24.033,0.95,26.38,1.936,143.938,420.175,3.065,98.698,8.811,0.926
20080219,20080225,25.127,23.946,0.834,26.214,1.937,156.327,416.69,3.196,98.816,10.338,1.181
20080226,20080303,26.006,24.772,1.194,27.141,2.086,179.358,418.142,4.709,98.619,7.14,1.348
20080304,20080310,25.798,24.384,1.168,27.099,2.297,186.338,413.592,5.022,98.641,5.789,1.434
20080311,20080317,25.349,24.126,0.796,26.474,1.944,176.147,414.131,4.008,98.822,7.117,1.006
20080318,20080324,25.301,24.144,1.068,26.417,1.827,155.304,416.115,3.474,98.758,8.673,0.962
20080325,20080331,25.891,24.534,1.096,27.156,2.412,161.361,420.817,3.669,98.58,6.991,0.941
20080401,20080407,25.376,24.235,1.117,26.424,2.192,158.006,418.419,3.235,98.603,10.421,1.231
20080408,20080414,25.798,24.432,1.042,27.054,2.306,147.812,418.37,3.82,98.556,11.454,0.979
20080415,20080421,25.274,24.271,1.01,26.197,1.797,120.88,419.398,2.698,98.757,12.255,1.079
20080422,20080428,26.041,24.667,1.068,27.306,2.198,166.422,420.021,4.213,98.617,6.216,0.985
20080429,20080505,25.126,23.891,0.989,26.262,2.025,142.686,412.363,4.276,98.779,6.126,1.641
20080506,20080512,24.948,23.542,1.13,26.242,2.233,135.947,413.775,3.955,98.89,5.655,1.071
20080513,20080519,25.137,23.904,1.008,26.272,2.023,131.312,416.881,2.565,98.929,10.495,0.879
20080520,20080526,25.507,24.245,0.913,26.669,2.056,133.261,418.202,2.524,98.761,8.125,0.853
20080527,20080602,24.509,23.414,0.811,25.517,1.852,113.69,414.838,2.933,98.967,5.693,1.281
20080603,20080609,24.431,23.404,1.246,25.375,2.139,132.49,411.684,3.306,98.938,10.49,0.952
20080610,20080616,25.243,23.887,1.013,26.569,2.213,127.654,417.498,2.857,98.88,8.732,0.87
20080617,20080623,24.721,23.446,1.03,25.996,2.183,115.716,416.486,2.558,98.872,7.546,0.707
20080624,20080630,24.306,23.175,1.231,25.438,2.181,143.029,403.97,3.959,99.094,1.822,1.45
20080701,20080707,25.532,23.802,1.47,27.261,2.901,158.326,407.914,4.321,99.006,2.009,1.016
20080708,20080714,24.748,23.475,1.019,26.02,2.177,136.789,412.184,3.03,99.025,8.599,0.881
20080715,20080721,24.794,23.276,1.314,26.312,2.568,151.347,410.006,3.224,99.019,6.671,0.808
20080722,20080728,25.124,23.461,1.196,26.787,2.806,161.406,414.397,3.379,98.985,3.764,0.706
20080729,20080804,25.675,23.933,1.202,27.416,2.897,169.674,415.202,3.75,98.817,3.271,0.783
20080805,20080811,25.264,23.716,1.093,26.813,2.783,155.968,414.119,3.256,98.892,3.421,0.754
20080812,20080818,26.497,24.429,1.569,28.565,3.503,196.391,411.603,5.033,98.815,0.785,1.114
20080819,20080825,26.148,24.348,1.427,27.895,3.059,182.903,414.19,4.53,98.827,1.32,0.865
20080826,20080901,25.796,24.159,1.256,27.301,2.692,180.198,413.254,3.979,98.706,7.854,1.036
20080902,20080908,25.786,24.136,1.097,27.304,2.74,170.212,416.885,3.564,98.771,6.747,0.982
20080909,20080915,25.466,23.972,1.428,26.841,2.827,169.38,414.287,3.668,98.939,3.821,0.943
20080916,20080922,24.999,23.861,1.086,26.047,2.236,172.072,417.258,3.396,98.903,8.427,1.198
20080923,20080929,26.329,24.39,1.771,28.113,3.324,195.039,414.582,4.725,98.727,4.566,0.88
20080930,20081006,26.822,25.081,1.375,28.423,2.845,187.766,420.483,4.711,98.65,5.108,1.265
20081007,20081013,25.663,24.14,1.18,27.063,2.313,162.774,416.972,3.348,98.738,7.506,1.084
20081014,20081020,25.715,24.303,1.011,27.014,2.275,169.095,419.348,3.411,98.818,5.028,0.893
20081021,20081027,25.931,24.49,1.122,27.256,2.086,168.642,422.596,3.331,98.725,6.578,0.914
20081028,20081103,25.862,24.363,1.109,27.241,2.087,163.407,421.497,3.192,98.674,11.507,1.023
20081104,20081110,26.884,25.008,1.603,28.61,2.958,206.794,416.506,5.271,98.633,4.399,1.238
20081111,20081117,26.136,24.455,0.992,27.683,2.458,180.461,423.038,4.235,98.416,6.278,1.054
20081118,20081124,25.808,24.334,1.141,27.164,1.956,148.01,422.049,3.232,98.528,8.393,0.942
20081125,20081201,25.786,24.36,1.133,27.097,2.268,155.701,422.941,3.3,98.621,12.423,1.038
20081202,20081208,25.76,24.329,1.205,27.077,2.223,155.348,419.466,3.839,98.71,8.775,1.156
20081209,20081215,25.977,24.34,1.32,27.483,2.387,176.972,419.923,4.349,98.561,8.237,1.131
20081216,20081222,26.698,25.053,1.353,28.211,2.242,170.556,418.753,4.989,98.412,7.514,1.354
20081223,20081231,27.085,25.436,1.39,28.531,2.459,184.539,415.418,6.514,98.499,4.409,1.836
20090101,20090107,25.492,24.267,0.851,26.529,1.844,156.057,419.28,3.033,98.616,11.286,0.866
20090108,20090114,24.533,23.657,0.637,25.273,1.494,113.379,421.025,1.705,98.764,17.39,0.941
20090115,20090121,25.861,24.462,1.148,27.044,2.211,185.524,417.202,4.42,98.781,8.245,1.234
20090122,20090128,25.453,24.224,1.091,26.575,2.133,158.489,419.972,3.119,98.659,9.298,1.0
20090129,20090204,25.47,24.143,1.269,26.69,2.062,157.068,420.002,3.475,98.722,11.655,0.975
20090205,20090211,25.615,24.226,1.183,26.894,2.081,152.421,422.523,3.016,98.74,13.26,0.929
20090212,20090218,25.713,24.335,1.21,26.981,2.042,154.013,419.765,4.253,98.525,9.468,1.483
20090219,20090225,25.273,23.953,1.236,26.488,2.011,143.886,421.011,3.027,98.606,9.362,0.965
20090226,20090304,25.471,24.316,0.894,26.533,1.784,141.39,421.041,3.071,98.661,9.441,0.867
20090305,20090311,25.613,24.321,1.126,26.801,2.013,155.395,420.346,2.849,98.665,9.992,0.947
20090312,20090318,25.556,24.23,1.103,26.775,2.073,164.158,419.523,3.494,98.684,12.913,1.166
20090319,20090325,25.075,23.945,0.89,26.173,1.833,143.545,421.228,2.56,98.593,14.002,0.813
20090326,20090401,25.949,24.773,1.068,27.032,2.059,151.367,421.134,3.277,98.603,9.626,1.019
20090402,20090408,25.651,24.235,0.873,26.954,2.136,150.203,420.507,2.836,98.624,14.425,0.928
20090409,20090415,24.902,23.832,0.877,25.885,1.869,138.139,419.842,2.585,98.868,8.524,0.857
20090416,20090422,25.249,24.28,1.075,26.141,1.817,128.71,421.958,2.539,98.835,11.022,0.864
20090423,20090429,25.608,24.461,1.042,26.664,1.846,128.362,421.985,2.759,98.803,8.656,0.962
20090430,20090506,25.855,24.61,1.035,27.001,2.001,139.08,420.275,3.05,98.851,8.944,0.779
20090507,20090513,26.14,24.724,1.305,27.443,2.521,150.863,417.557,3.944,98.761,6.109,0.77
20090514,20090520,25.59,24.296,1.044,26.78,2.063,140.111,419.005,3.226,98.765,8.576,1.081
20090521,20090527,25.748,24.358,1.217,27.026,2.072,142.572,418.271,3.416,98.837,7.446,0.813
20090528,20090603,25.138,23.91,0.965,26.268,1.959,136.973,418.115,3.161,98.924,7.473,1.044
20090604,20090610,24.633,23.572,1.088,25.61,1.89,115.152,416.81,2.801,99.001,4.971,0.929
20090611,20090617,24.802,23.649,1.036,25.947,2.091,129.805,413.422,2.968,99.026,5.481,0.896
20090618,20090624,25.766,24.341,1.308,27.191,2.271,148.042,415.436,3.47,98.828,5.029,0.773
20090625,20090701,24.996,23.694,1.072,26.298,2.094,137.92,412.065,2.692,99.026,5.866,0.784
20090702,20090708,25.028,23.725,0.827,26.331,1.94,131.671,414.472,2.596,98.914,6.385,0.841
20090709,20090715,25.431,23.832,1.252,27.03,2.429,152.587,410.457,3.658,99.018,4.577,0.897
20090716,20090722,25.379,23.751,1.112,27.007,2.501,148.311,416.517,3.123,98.954,5.769,0.793
20090723,20090729,24.959,23.55,1.334,26.368,2.39,135.257,414.761,3.576,98.984,3.471,1.054
20090730,20090805,25.672,24.224,1.212,27.121,2.477,148.004,417.492,3.251,98.95,4.869,0.773
20090806,20090812,25.378,23.703,1.259,27.054,2.58,168.964,411.027,3.823,99.04,5.227,0.928
20090813,20090819,26.694,24.722,1.65,28.666,3.088,182.642,412.569,4.552,98.711,3.254,0.941
20090820,20090826,25.674,24.15,1.148,27.134,2.459,146.756,420.317,3.231,98.726,9.732,0.819
20090827,20090902,25.723,23.943,1.022,27.36,3.069,170.003,419.119,3.993,98.882,4.919,0.757
20090903,20090909,27.261,25.233,1.525,29.127,3.151,199.505,417.424,5.363,98.798,2.366,0.847
20090910,20090916,25.764,24.244,1.145,27.163,2.637,176.415,414.751,3.981,98.953,4.894,1.059
20090917,20090923,26.429,24.778,1.24,27.947,2.536,184.112,418.016,4.494,98.739,5.735,0.84
20090924,20090930,26.036,24.477,1.263,27.47,2.595,168.57,419.192,3.907,98.85,6.314,0.949
20091001,20091007,26.184,24.395,1.145,27.829,2.749,198.181,416.201,4.763,98.805,2.467,0.963
20091008,20091014,26.481,24.843,1.224,27.987,2.401,177.245,419.893,4.49,98.64,6.662,1.306
20091015,20091021,26.144,24.435,1.093,27.716,2.418,177.257,420.286,4.037,98.556,6.023,1.0
20091022,20091028,26.322,24.517,1.003,27.983,2.539,195.619,421.351,4.266,98.544,4.579,0.887
20091029,20091104,26.925,24.87,0.924,28.815,2.736,178.997,422.583,4.33,98.395,6.017,1.108
20091105,20091111,27.099,25.232,1.112,28.817,2.522,182.066,420.867,4.8,98.398,9.083,1.205
20091112,20091118,27.162,25.439,1.296,28.747,2.533,190.227,420.876,5.082,98.455,3.879,1.078
20091119,20091125,26.535,25.01,1.005,27.939,2.297,166.127,422.479,4.272,98.511,3.95,1.015
20091126,20091202,25.95,24.718,1.002,27.084,1.946,142.281,425.024,2.927,98.482,12.189,0.824
20091203,20091209,26.83,25.215,1.204,28.315,2.477,180.224,421.391,4.986,98.485,5.57,1.208
20091210,20091216,25.519,24.637,0.84,26.331,1.715,119.617,424.019,2.382,98.614,11.272,0.805
20091217,20091223,25.404,24.399,0.866,26.327,1.626,130.413,423.66,2.564,98.73,8.663,0.849
20091224,20091231,26.847,25.277,1.148,28.21,2.434,194.536,420.015,5.208,98.63,3.581,1.197
20100101,20100107,26.736,25.277,1.157,27.971,2.399,164.461,417.334,6.005,98.553,3.657,1.467
20100108,20100114,26.853,25.519,1.272,27.981,2.372,158.618,422.467,4.811,98.609,6.086,1.186
20100115,20100121,25.986,24.712,0.923,27.063,2.025,151.186,422.421,3.362,98.762,8.489,1.07
20100122,20100128,26.21,24.985,0.922,27.332,2.054,148.786,425.464,3.405,98.583,6.187,0.797
20100129,20100204,26.172,25.027,0.783,27.226,1.939,152.777,427.536,3.46,98.549,7.293,1.022
20100205,20100211,26.201,24.815,1.127,27.477,2.012,174.79,427.08,3.435,98.512,7.882,0.91
20100212,20100218,27.372,25.738,1.315,28.876,2.203,177.183,427.374,5.058,98.466,6.493,1.131
20100219,20100225,26.675,25.163,1.102,28.066,2.264,166.327,427.854,4.029,98.619,6.574,1.01
20100226,20100304,26.787,25.22,1.136,28.229,2.158,165.627,426.771,4.002,98.648,8.067,0.855
20100305,20100311,26.61,25.119,0.983,27.981,1.988,156.322,429.349,3.439,98.6,15.742,0.897
20100312,20100318,26.845,25.178,1.054,28.379,2.307,170.003,426.779,4.802,98.62,6.377,1.09
20100319,20100325,26.671,25.102,1.263,28.188,2.449,163.616,426.015,4.668,98.665,4.67,1.034
20100326,20100401,26.161,24.802,1.028,27.428,1.833,140.593,426.147,3.755,98.675,11.018,0.904
20100402,20100408,26.138,24.922,1.063,27.257,1.937,145.054,426.27,3.632,98.669,9.491,1.115
20100409,20100415,26.551,24.984,1.232,27.993,2.018,171.275,422.865,5.072,98.725,12.123,1.171
20100416,20100422,26.749,25.264,1.486,28.114,2.383,161.397,426.289,4.273,98.734,6.583,0.981
20100423,20100429,26.585,25.237,1.082,27.824,2.059,124.515,429.101,3.266,98.77,12.671,0.855
20100430,20100506,25.692,24.449,1.01,26.835,1.924,129.473,422.407,2.995,98.803,8.651,0.96
20100507,20100513,24.482,23.441,1.043,25.439,1.783,120.417,416.643,3.374,98.964,9.286,1.337
20100514,20100520,26.811,25.095,1.258,28.389,2.647,163.216,419.008,5.207,98.791,3.559,0.908
20100521,20100527,26.389,25.171,0.999,27.509,1.877,130.455,425.438,3.289,98.671,10.579,0.863
20100528,20100603,24.871,23.76,1.068,25.892,1.703,121.811,420.564,2.968,99.021,5.554,1.113
20100604,20100610,24.864,23.672,0.895,25.961,1.87,130.622,417.745,2.511,99.133,8.272,0.87
20100611,20100617,25.615,23.987,1.153,27.228,2.358,142.7,418.593,3.54,98.996,3.509,0.768
20100618,20100624,26.174,24.805,1.246,27.542,2.11,141.596,418.907,3.34,98.84,5.43,0.808
20100625,20100701,25.457,24.03,0.929,26.883,2.214,141.718,417.628,3.158,98.987,5.995,0.788
20100702,20100708,26.049,24.514,1.053,27.585,2.157,156.261,415.746,3.608,98.859,5.062,0.877
20100709,20100715,25.507,24.162,0.898,26.851,1.93,143.258,415.905,2.945,98.811,5.721,0.877
20100716,20100722,21.498,20.671,1.188,22.325,1.841,144.148,406.803,3.252,99.303,0.846,1.542
20100723,20100729,24.835,23.352,1.179,26.318,2.351,146.677,416.571,2.877,99.01,5.554,0.794
20100730,20100805,25.707,24.064,1.407,27.349,2.46,172.823,410.141,4.216,98.853,6.245,1.225
20100806,20100812,25.288,23.603,1.513,26.973,3.077,168.946,406.365,4.815,99.037,0.915,1.008
